5025;1;2015.09.01 00:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;2;2015.09.01 01:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;3;2015.09.01 02:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;4;2015.09.01 03:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;5;2015.09.01 04:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;6;2015.09.01 05:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;7;2015.09.01 06:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;8;2015.09.01 07:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;9;2015.09.01 08:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;10;2015.09.01 09:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;11;2015.09.01 10:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;12;2015.09.01 11:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;13;2015.09.01 12:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;14;2015.09.01 13:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;15;2015.09.01 14:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;16;2015.09.01 15:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;17;2015.09.01 16:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;18;2015.09.01 17:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;19;2015.09.01 18:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;20;2015.09.01 19:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;21;2015.09.01 20:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;22;2015.09.01 21:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;23;2015.09.01 22:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;24;2015.09.01 23:00:00;0;0;0;0;0;13,75;1;3
5025;;;;;;;;;;
5025;25;2015.09.02 00:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;26;2015.09.02 01:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;27;2015.09.02 02:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;28;2015.09.02 03:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;29;2015.09.02 04:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;30;2015.09.02 05:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;31;2015.09.02 06:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;32;2015.09.02 07:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;33;2015.09.02 08:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;34;2015.09.02 09:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;35;2015.09.02 10:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;36;2015.09.02 11:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;37;2015.09.02 12:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;38;2015.09.02 13:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;39;2015.09.02 14:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;40;2015.09.02 15:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;41;2015.09.02 16:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;42;2015.09.02 17:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;43;2015.09.02 18:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;44;2015.09.02 19:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;45;2015.09.02 20:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;46;2015.09.02 21:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;47;2015.09.02 22:00:00;0;0;0;0;0;13,683;1;3
5025;;;;;;;;;;
5025;48;2015.09.02 23:00:00;0;0;0;0;0;13,683;1;3
